# sampling_rate=500
time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.99200,0.040310,0.032763,0.010296,-0.017080,0.031063,0.038091,0.023546,0.047957,0.030062,0.043813,0.030719,0.043172
1.99400,0.056946,0.075066,0.038964,-0.052530,0.049213,0.043954,0.027801,0.030238,0.058058,0.045621,0.064324,0.052039
1.99600,0.115248,0.107802,0.047589,-0.041445,0.067404,0.067012,0.060876,0.069496,0.093049,0.115146,0.108029,0.079388
1.99800,0.152830,0.187800,0.054945,-0.088122,0.066226,0.127210,0.104570,0.140312,0.168475,0.208711,0.180844,0.142362
2.00000,0.229131,0.273368,0.114776,-0.139814,0.146204,0.174893,0.131386,0.227368,0.259895,0.300320,0.261472,0.218059
2.00200,0.350142,0.413658,0.129085,-0.216955,0.176564,0.255854,0.193859,0.308499,0.363239,0.452734,0.395728,0.345245
2.00400,0.515576,0.588073,0.192549,-0.275660,0.243750,0.370233,0.281644,0.436552,0.546023,0.615466,0.568589,0.478339
2.00600,0.682698,0.771005,0.263192,-0.367331,0.315045,0.471709,0.366115,0.593904,0.735145,0.814829,0.743549,0.629997
2.00800,0.862112,0.977290,0.317428,-0.459302,0.393899,0.612380,0.466435,0.745629,0.904944,1.045698,0.967998,0.792847
2.01000,1.026964,1.186212,0.412932,-0.568436,0.482622,0.738482,0.584804,0.903360,1.110511,1.269603,1.126926,0.952232
2.01200,1.188992,1.364585,0.434063,-0.643525,0.566671,0.851602,0.640579,1.033479,1.265071,1.439744,1.318881,1.137957
2.01400,1.297736,1.468854,0.494955,-0.695530,0.622709,0.940871,0.709863,1.143567,1.385013,1.583448,1.432117,1.239983
2.01600,1.329702,1.525312,0.516622,-0.741642,0.646874,0.972943,0.739591,1.174719,1.455003,1.644732,1.511699,1.298329
2.01800,1.326083,1.534351,0.512516,-0.738076,0.627846,0.954387,0.744407,1.170822,1.446585,1.619485,1.498229,1.260009
2.02000,1.249337,1.447826,0.478565,-0.676774,0.587167,0.910963,0.708418,1.120987,1.354678,1.527742,1.403858,1.198164
2.02200,1.130644,1.301592,0.435046,-0.631761,0.530207,0.800084,0.607019,0.992239,1.222192,1.402989,1.269617,1.072442
2.02400,0.977229,1.099542,0.369298,-0.519483,0.470150,0.697267,0.525893,0.834417,1.038115,1.168354,1.085259,0.913141
2.02600,0.785257,0.879919,0.306187,-0.437466,0.358139,0.547125,0.422282,0.697478,0.849170,0.938954,0.873924,0.739445
2.02800,0.581526,0.677082,0.206199,-0.337599,0.259677,0.422118,0.319084,0.517719,0.636969,0.740925,0.665743,0.570193
2.03000,0.438960,0.505137,0.170835,-0.242848,0.195746,0.302509,0.232333,0.379528,0.464844,0.537319,0.481916,0.428020
2.03200,0.299458,0.327313,0.118596,-0.188334,0.152779,0.212229,0.162966,0.237008,0.337821,0.349867,0.322114,0.285984
2.03400,0.171569,0.190880,0.072686,-0.105831,0.090903,0.126365,0.106983,0.140337,0.200177,0.214740,0.214573,0.158212
2.03600,0.102599,0.103344,0.039839,-0.053426,0.045839,0.067047,0.037484,0.061739,0.082388,0.116956,0.095241,0.089006
2.03800,0.017798,0.018258,0.007910,-0.012367,0.019610,0.012456,0.010462,-0.001094,0.019189,0.011204,0.011500,0.024700
2.04000,-0.049090,-0.045655,-0.007984,0.032631,-0.023504,-0.024039,-0.017937,-0.044914,-0.062835,-0.065973,-0.036342,-0.034981
2.04200,-0.093213,-0.097982,-0.034306,0.040065,-0.038479,-0.034693,-0.051728,-0.068510,-0.093746,-0.103432,-0.098055,-0.077896
2.04400,-0.119280,-0.127104,-0.041010,0.053358,-0.034951,-0.093766,-0.058867,-0.077836,-0.130008,-0.125080,-0.112761,-0.104490
2.04600,-0.161476,-0.149464,-0.053244,0.072822,-0.055408,-0.110071,-0.067549,-0.131082,-0.148520,-0.184954,-0.163745,-0.144816
2.04800,-0.174707,-0.190640,-0.065378,0.093997,-0.067270,-0.121727,-0.111093,-0.150286,-0.180011,-0.193865,-0.176967,-0.149357
2.05000,-0.190572,-0.209893,-0.086272,0.116726,-0.085887,-0.130355,-0.107412,-0.165089,-0.210138,-0.223875,-0.224402,-0.168913
2.05200,-0.198976,-0.214525,-0.078120,0.111532,-0.096202,-0.146888,-0.113590,-0.191251,-0.232184,-0.255311,-0.232040,-0.206422
2.05400,-0.227436,-0.250813,-0.074351,0.116611,-0.096554,-0.145288,-0.110723,-0.194011,-0.236955,-0.282045,-0.248423,-0.200017
2.05600,-0.231891,-0.240076,-0.069257,0.117660,-0.096559,-0.173440,-0.132141,-0.198092,-0.238356,-0.271253,-0.256082,-0.189666
2.05800,-0.216882,-0.249908,-0.076590,0.122712,-0.107892,-0.163980,-0.137641,-0.178214,-0.246848,-0.285206,-0.254486,-0.225221
2.06000,-0.192569,-0.241140,-0.066529,0.131959,-0.096401,-0.147461,-0.124489,-0.188238,-0.236131,-0.259338,-0.245621,-0.189351
2.06200,-0.192790,-0.231769,-0.093284,0.117316,-0.087258,-0.145124,-0.123196,-0.172107,-0.205919,-0.264289,-0.218885,-0.209090
2.06400,-0.183023,-0.193581,-0.068919,0.106004,-0.091518,-0.132425,-0.077133,-0.148163,-0.201739,-0.228156,-0.205702,-0.152260
2.06600,-0.161759,-0.177127,-0.065990,0.077163,-0.065168,-0.118778,-0.098131,-0.151283,-0.183841,-0.206129,-0.199250,-0.143455
2.06800,-0.138261,-0.153545,-0.057525,0.081720,-0.066533,-0.090390,-0.069887,-0.121446,-0.160140,-0.185662,-0.167357,-0.141500
2.07000,-0.125464,-0.150561,-0.028694,0.068734,-0.078106,-0.097496,-0.079623,-0.103155,-0.118731,-0.156406,-0.128082,-0.116790
2.07200,-0.086861,-0.099447,-0.034286,0.061498,-0.047333,-0.074748,-0.066014,-0.083399,-0.107142,-0.124124,-0.111146,-0.095500
2.07400,-0.089322,-0.095962,-0.018347,0.040967,-0.023654,-0.068428,-0.057068,-0.068039,-0.077220,-0.102772,-0.081901,-0.065383
2.07600,-0.050449,-0.071651,-0.023826,0.017001,-0.029204,-0.041311,-0.019415,-0.066848,-0.074808,-0.084963,-0.059589,-0.083875
2.07800,-0.057458,-0.032601,-0.011023,0.012122,-0.022925,-0.024913,-0.020002,-0.043158,-0.058234,-0.048308,-0.052141,-0.035983
2.08000,-0.030336,-0.044227,0.001522,0.013853,-0.012134,-0.031130,-0.021223,-0.032756,-0.043785,-0.039509,-0.025239,-0.013853
2.08200,-0.010247,-0.030203,0.005311,0.017844,0.006267,-0.030533,0.001353,-0.027821,-0.015049,-0.034897,-0.018510,-0.026352
2.08400,-0.036358,-0.029769,-0.009040,0.009812,-0.030931,-0.024606,-0.016940,-0.017441,-0.016561,-0.029497,-0.034777,-0.013476
2.08600,-0.015277,-0.004770,-0.009832,0.013065,-0.014700,-0.005888,-0.005653,-0.005968,-0.022293,-0.015782,-0.021908,-0.012952
2.08800,-0.001710,0.020888,-0.002676,0.011592,-0.002687,0.005682,0.000272,0.003507,-0.005030,0.014436,0.004941,-0.024700
2.09000,-0.002146,-0.005151,-0.024140,-0.005794,-0.007096,-0.011094,-0.001520,-0.022576,0.001944,0.001502,-0.002220,-0.008201
2.09200,-0.003135,-0.008340,0.010328,0.006894,0.018531,-0.005968,0.012854,-0.008577,-0.005142,-0.014364,0.001706,-0.003604
2.09400,0.004447,0.012903,-0.001207,0.004890,0.008203,-0.001862,-0.006452,0.002025,0.003122,0.005642,0.006351,-0.008400
2.09600,0.003671,0.011434,-0.004917,0.004181,-0.006557,0.001127,0.017017,0.001051,-0.010547,0.002489,0.001271,0.010448
2.09800,-0.013802,-0.009242,-0.000751,-0.015447,0.011416,-0.020313,-0.008315,-0.014834,-0.006619,0.007975,0.005993,0.009259
2.10000,0.006633,-0.019720,0.003292,-0.018712,-0.004726,-0.003494,-0.005097,0.005453,-0.007488,0.018058,0.006643,0.012398
2.10200,0.008748,0.010257,0.000059,0.019182,-0.009960,0.005473,0.000708,-0.001223,0.004423,-0.006130,0.009987,0.008966
2.10400,0.002678,0.009335,-0.009714,-0.018933,-0.004954,-0.001125,0.025954,-0.000780,0.012174,0.010531,0.023040,0.002790
2.10600,0.008828,0.000667,-0.007744,-0.011183,-0.006714,0.015979,0.004154,0.000475,0.002632,-0.002890,0.002207,0.001768
2.10800,0.009433,0.012455,-0.015222,0.000871,0.015218,-0.008107,-0.000866,0.004259,0.014158,0.009502,0.001053,0.007780
2.11000,0.013981,0.008033,0.020040,0.002412,-0.008734,-0.005227,0.000685,0.001112,0.010106,0.007924,0.021201,0.011561
2.11200,0.019249,-0.002620,-0.002539,0.004630,0.003092,0.009479,0.004982,-0.002328,0.021792,0.016770,-0.010641,-0.001980
2.11400,0.005491,0.012833,0.001373,-0.016293,0.010925,0.001765,0.015009,0.007694,0.015712,0.014770,0.014737,-0.000050
2.11600,0.016534,0.009198,-0.009981,-0.007094,-0.000271,0.009249,0.010382,-0.005605,0.014001,0.006959,-0.003551,0.014302
2.11800,-0.000267,-0.003510,0.010485,0.005291,-0.002944,0.015914,0.014160,0.001325,0.027881,0.008347,0.010471,-0.016809
2.12000,0.014893,0.003609,0.007805,-0.021380,0.015786,0.020776,0.023688,-0.021911,0.015099,0.013843,-0.020583,0.000866
2.12200,0.009048,0.025538,-0.004358,-0.002900,0.004362,0.010891,0.001643,0.017700,0.020416,-0.001525,0.022296,0.002021
2.12400,0.008661,0.024286,0.005559,0.000070,0.013567,0.014324,0.001108,0.000625,0.019138,0.021453,0.016357,0.009036
2.12600,0.021608,0.014688,-0.008408,-0.003660,0.011554,0.017278,-0.001484,0.004094,0.017424,0.011427,0.013965,0.021857
2.12800,0.018797,0.035229,0.008902,0.009731,0.018074,0.036299,0.008667,0.012400,0.029149,0.013026,0.012121,0.016778
2.13000,0.020698,0.005429,0.009446,-0.011264,0.008293,0.014221,0.007820,0.025767,0.023199,0.018777,0.019787,0.026623
2.13200,0.026996,0.034540,0.006486,-0.007792,0.029717,0.013741,0.027721,0.025457,0.016474,0.009411,0.027797,0.011374
2.13400,0.014520,0.007457,0.020605,-0.009293,0.011136,0.019745,0.014749,0.020071,0.028375,0.023390,-0.001567,0.027910
2.13600,0.028290,0.027755,0.025569,-0.025486,-0.016647,0.032403,0.017826,0.004996,0.021870,0.035292,0.014790,0.028435
2.13800,0.047773,0.044397,0.010503,-0.009879,0.003964,0.020859,0.011880,0.013787,0.015462,0.051561,0.030680,0.015306
2.14000,0.025439,0.048674,0.027992,-0.020779,0.016700,0.030463,0.013318,0.014518,0.022222,0.036009,0.025378,0.015321
2.14200,0.030380,0.046725,0.019850,-0.018669,0.035179,0.016042,0.017706,0.015354,0.042967,0.038438,0.019811,0.022900
2.14400,0.053879,0.048469,0.015420,-0.009686,0.001959,0.018012,0.007101,0.023608,0.035029,0.048983,0.050217,0.043979
2.14600,0.066254,0.040498,0.015460,-0.015231,0.011286,0.025922,0.026260,0.026185,0.047340,0.060236,0.033138,0.014965
2.14800,0.044238,0.039447,0.018787,-0.026898,0.024325,0.042731,0.032386,0.034732,0.035165,0.028053,0.026875,0.033321
2.15000,0.048393,0.047685,0.012583,-0.040707,0.006731,0.017144,0.032480,0.021997,0.057657,0.048460,0.058056,0.047153
2.15200,0.058939,0.070860,0.012009,-0.037278,0.020463,0.029341,0.034882,0.043980,0.055324,0.066521,0.052574,0.059499
2.15400,0.037499,0.066416,0.026226,-0.038095,0.019913,0.049118,0.027501,0.029912,0.046710,0.077917,0.053576,0.065901
2.15600,0.074192,0.067650,0.028434,-0.041496,0.025064,0.036648,0.039159,0.040512,0.064067,0.074339,0.072928,0.036377
2.15800,0.047926,0.066818,0.022714,-0.034823,0.033414,0.067335,0.042600,0.063625,0.066073,0.087913,0.080417,0.069031
2.16000,0.070013,0.088016,0.042120,-0.047208,0.012612,0.059321,0.046350,0.060268,0.072400,0.114175,0.075035,0.055428
2.16200,0.072128,0.093403,0.023048,-0.046362,0.039851,0.051033,0.043466,0.067194,0.072456,0.094501,0.074554,0.082252
2.16400,0.073627,0.092980,0.013337,-0.050290,0.027284,0.074445,0.044299,0.078089,0.072152,0.088837,0.091145,0.065241
2.16600,0.100516,0.098589,0.035243,-0.046366,0.041202,0.071815,0.042268,0.082060,0.108172,0.110928,0.101113,0.081390
2.16800,0.096318,0.116820,0.033809,-0.069659,0.047449,0.067384,0.057181,0.084611,0.118955,0.104970,0.097669,0.097371
2.17000,0.092434,0.121223,0.038660,-0.076187,0.055675,0.087283,0.058335,0.076439,0.118556,0.114942,0.113714,0.101488
2.17200,0.102002,0.109512,0.040099,-0.061184,0.044093,0.071203,0.067452,0.095568,0.113836,0.127985,0.124497,0.105063
2.17400,0.115298,0.120959,0.040621,-0.070983,0.056636,0.095440,0.073488,0.109176,0.127446,0.139614,0.134324,0.106455
2.17600,0.121212,0.135059,0.046585,-0.069775,0.077568,0.094960,0.064659,0.117100,0.129917,0.161846,0.147091,0.146462
2.17800,0.121770,0.151496,0.048948,-0.070422,0.070250,0.085693,0.065572,0.119331,0.152326,0.150610,0.133182,0.136777
2.18000,0.148457,0.171912,0.043679,-0.079627,0.069356,0.105179,0.075847,0.122928,0.161326,0.167024,0.151869,0.129096
2.18200,0.143495,0.172009,0.054172,-0.086399,0.084787,0.109681,0.078231,0.142753,0.155023,0.181143,0.165380,0.135463
2.18400,0.153018,0.181076,0.045560,-0.090463,0.077441,0.115384,0.088895,0.160323,0.175655,0.189886,0.174391,0.148832
2.18600,0.169277,0.187086,0.076954,-0.101909,0.085108,0.123585,0.079725,0.151251,0.183647,0.195394,0.207048,0.163609
2.18800,0.170448,0.195120,0.058652,-0.093563,0.083722,0.111429,0.085400,0.145902,0.183661,0.208403,0.188098,0.170982
2.19000,0.191156,0.210209,0.048093,-0.102234,0.092560,0.130257,0.102590,0.161197,0.182528,0.198207,0.209923,0.168031
2.19200,0.194636,0.216462,0.070608,-0.092457,0.079949,0.137090,0.094317,0.168436,0.210494,0.238910,0.215043,0.168022
2.19400,0.201578,0.237683,0.084927,-0.089852,0.100785,0.133684,0.104481,0.176109,0.225172,0.232332,0.231889,0.195462
2.19600,0.199533,0.244789,0.071469,-0.114920,0.096664,0.151748,0.102912,0.187804,0.203834,0.249732,0.227405,0.212344
2.19800,0.221340,0.244116,0.073455,-0.119204,0.097624,0.176802,0.092427,0.190870,0.210257,0.273753,0.234618,0.220639
2.20000,0.219414,0.268605,0.087036,-0.112893,0.107822,0.133382,0.116481,0.182806,0.251567,0.279186,0.251646,0.217655
2.20200,0.234650,0.262330,0.106780,-0.126341,0.109703,0.153574,0.121962,0.204915,0.249740,0.279550,0.260278,0.210455
2.20400,0.240855,0.262263,0.083093,-0.140022,0.123634,0.177899,0.132969,0.200917,0.256278,0.301435,0.281618,0.214724
2.20600,0.244459,0.286912,0.097544,-0.137193,0.125470,0.165125,0.151341,0.207817,0.269043,0.308300,0.289532,0.244730
2.20800,0.264376,0.306702,0.095670,-0.134217,0.137424,0.177108,0.127414,0.215788,0.290083,0.324366,0.283503,0.245649
2.21000,0.267849,0.312881,0.081982,-0.150569,0.123794,0.192585,0.145460,0.228714,0.287222,0.296864,0.324328,0.258045
2.21200,0.278676,0.304536,0.106520,-0.129365,0.146966,0.195244,0.136712,0.239355,0.289035,0.337905,0.290509,0.254951
2.21400,0.279321,0.313821,0.115132,-0.163344,0.120945,0.195860,0.160068,0.240624,0.293249,0.345379,0.312130,0.257872
2.21600,0.283990,0.322969,0.113189,-0.154441,0.128017,0.199002,0.151499,0.252399,0.309039,0.337106,0.314948,0.271610
2.21800,0.298918,0.334091,0.128161,-0.158652,0.145380,0.204479,0.149022,0.254794,0.316115,0.354992,0.324425,0.270792
2.22000,0.285678,0.334703,0.115910,-0.152573,0.109295,0.217122,0.171722,0.270376,0.320682,0.364553,0.324509,0.277994
2.22200,0.303180,0.332388,0.105603,-0.162374,0.130229,0.215110,0.149673,0.264204,0.322269,0.358378,0.324907,0.278360
2.22400,0.280751,0.343771,0.115859,-0.154961,0.140090,0.215864,0.179449,0.282569,0.321732,0.378783,0.349776,0.292038
2.22600,0.296278,0.342595,0.121595,-0.146079,0.144936,0.235110,0.186238,0.257047,0.324461,0.387520,0.351804,0.295702
2.22800,0.308564,0.361046,0.111121,-0.146048,0.137006,0.204951,0.171114,0.285470,0.328662,0.376108,0.335935,0.292520
2.23000,0.301259,0.348073,0.103929,-0.176614,0.167068,0.223318,0.172824,0.295128,0.329825,0.369898,0.353373,0.283627
2.23200,0.315943,0.370792,0.108347,-0.177313,0.166333,0.214942,0.165378,0.277478,0.334742,0.373400,0.365673,0.291508
2.23400,0.317040,0.357010,0.116935,-0.186126,0.159458,0.221787,0.184796,0.264970,0.334323,0.387545,0.352597,0.291836
2.23600,0.313025,0.349035,0.119853,-0.198688,0.152441,0.239315,0.181393,0.284782,0.335457,0.388248,0.348207,0.297735
2.23800,0.313219,0.328943,0.128164,-0.168726,0.158811,0.217008,0.179387,0.281092,0.317841,0.366376,0.352413,0.292074
2.24000,0.313244,0.354285,0.133369,-0.190965,0.137211,0.216196,0.159140,0.270203,0.338195,0.369491,0.354549,0.310366
2.24200,0.322541,0.378154,0.129375,-0.172184,0.166827,0.231405,0.189597,0.272715,0.316771,0.369488,0.351237,0.301729
2.24400,0.308052,0.366198,0.106665,-0.177490,0.158277,0.223713,0.171415,0.286405,0.345438,0.370663,0.349239,0.278186
2.24600,0.307343,0.357360,0.100100,-0.154179,0.166804,0.226146,0.177999,0.285044,0.330434,0.385191,0.348113,0.277399
2.24800,0.295603,0.344490,0.125937,-0.166429,0.155569,0.214560,0.155072,0.287677,0.354900,0.374962,0.338932,0.300549
2.25000,0.289867,0.343600,0.100398,-0.160620,0.146647,0.212517,0.159035,0.249849,0.316617,0.378496,0.333202,0.297640
2.25200,0.287842,0.339831,0.108138,-0.165381,0.149596,0.193491,0.170046,0.267337,0.319907,0.362083,0.329604,0.288047
2.25400,0.291874,0.326852,0.112176,-0.151006,0.143408,0.210039,0.162205,0.251595,0.310190,0.337284,0.324508,0.286221
2.25600,0.282198,0.320124,0.117292,-0.155654,0.138627,0.210413,0.163989,0.251222,0.300831,0.365545,0.320797,0.264240
2.25800,0.281875,0.333542,0.092882,-0.141459,0.133163,0.220798,0.160457,0.245484,0.314520,0.353907,0.310361,0.268337
2.26000,0.268892,0.323677,0.090626,-0.152236,0.111087,0.202805,0.129330,0.230865,0.298260,0.330696,0.302443,0.250909
2.26200,0.262678,0.290470,0.104617,-0.139181,0.135528,0.192003,0.158613,0.239510,0.297650,0.329658,0.299518,0.246548
2.26400,0.234992,0.305243,0.097766,-0.124044,0.105970,0.195301,0.134028,0.228855,0.272463,0.320632,0.291013,0.255448
2.26600,0.254107,0.295167,0.108216,-0.133981,0.120055,0.193772,0.137942,0.226285,0.269874,0.301995,0.254462,0.246706
2.26800,0.234065,0.288786,0.110328,-0.147222,0.126012,0.175533,0.139132,0.204279,0.264939,0.300440,0.288064,0.253207
2.27000,0.240121,0.269217,0.111268,-0.131298,0.113339,0.171735,0.134902,0.215456,0.250644,0.288256,0.283484,0.240549
2.27200,0.233248,0.265953,0.084912,-0.116015,0.105096,0.166117,0.121687,0.195634,0.247718,0.279442,0.251001,0.216983
2.27400,0.221360,0.249340,0.077741,-0.122467,0.112693,0.169486,0.123234,0.191689,0.238082,0.287416,0.255888,0.200655
2.27600,0.211762,0.239037,0.077294,-0.132498,0.102234,0.139969,0.111224,0.201235,0.238729,0.250665,0.227888,0.192993
2.27800,0.185768,0.224896,0.074943,-0.121725,0.105055,0.146223,0.107056,0.195922,0.226723,0.249144,0.245714,0.206032
2.28000,0.188356,0.227381,0.070070,-0.120683,0.111803,0.154790,0.095268,0.176371,0.195021,0.248181,0.217953,0.182554
2.28200,0.198401,0.214434,0.068478,-0.093525,0.086679,0.142598,0.102629,0.171953,0.207300,0.234932,0.199137,0.195089
2.28400,0.176207,0.221233,0.061958,-0.100084,0.082907,0.139109,0.093764,0.160435,0.176946,0.212225,0.201210,0.167841
2.28600,0.151166,0.199277,0.055124,-0.074118,0.079453,0.143523,0.099491,0.153286,0.178039,0.205179,0.193762,0.141964
2.28800,0.170155,0.173381,0.058656,-0.114333,0.081555,0.122859,0.091135,0.144439,0.169830,0.197332,0.191474,0.148456
2.29000,0.156968,0.181929,0.055660,-0.081085,0.075225,0.104804,0.107230,0.129710,0.180801,0.195876,0.150706,0.146952
2.29200,0.153761,0.173218,0.046021,-0.076302,0.057524,0.093531,0.076850,0.128380,0.170813,0.178847,0.171279,0.124990
2.29400,0.124419,0.151226,0.068611,-0.087286,0.049849,0.096950,0.086188,0.103550,0.143985,0.152237,0.165901,0.135539
2.29600,0.130255,0.146249,0.046296,-0.068601,0.055033,0.083333,0.059448,0.112410,0.130050,0.164109,0.122453,0.126723
2.29800,0.124959,0.149536,0.043146,-0.080259,0.048577,0.097272,0.062962,0.101395,0.123646,0.145449,0.131898,0.098627
2.30000,0.106354,0.138766,0.056779,-0.062701,0.048870,0.093981,0.060013,0.087258,0.119892,0.143567,0.140763,0.101813
2.30200,0.110042,0.117282,0.050983,-0.054965,0.052902,0.065907,0.054569,0.089072,0.078126,0.136148,0.117248,0.097524
2.30400,0.094153,0.112552,0.039516,-0.066290,0.048138,0.071446,0.054023,0.071494,0.104106,0.106642,0.112760,0.105582
2.30600,0.099269,0.101100,0.029290,-0.055317,0.047020,0.058921,0.044765,0.055518,0.089779,0.103126,0.096432,0.098063
2.30800,0.070994,0.083878,0.037878,-0.055744,0.038852,0.062323,0.046484,0.066540,0.099846,0.117263,0.084513,0.077331
2.31000,0.086999,0.087509,0.019892,-0.046905,0.045490,0.046394,0.045318,0.072232,0.077742,0.100465,0.093672,0.083663
2.31200,0.080874,0.068087,0.036019,-0.033746,0.043996,0.043462,0.048307,0.066816,0.066301,0.099963,0.072852,0.058371
2.31400,0.069910,0.070082,0.028650,-0.038607,0.034490,0.055501,0.036043,0.066578,0.079568,0.072455,0.082286,0.068769
2.31600,0.061892,0.080512,0.039142,-0.025813,0.014897,0.047973,0.032099,0.050735,0.068793,0.070751,0.083698,0.060264
2.31800,0.055605,0.071318,0.028904,-0.018821,0.032821,0.039607,0.031871,0.027879,0.045638,0.077684,0.058913,0.070252
2.32000,0.067993,0.045952,0.022300,0.000429,0.016703,0.040254,0.025634,0.042154,0.051865,0.061454,0.063978,0.040229
2.32200,0.050789,0.045913,0.022623,-0.021923,0.014582,0.034457,0.018192,0.032216,0.060894,0.038313,0.056809,0.050469
2.32400,0.035782,0.058293,0.024704,-0.035140,0.025113,0.034483,0.015766,0.042153,0.052117,0.043645,0.027160,0.043363
2.32600,0.030229,0.026336,0.010603,-0.043428,0.014769,0.041559,-0.006998,0.037403,0.031440,0.041623,0.033044,0.041743
2.32800,0.033474,0.030999,0.000156,-0.022352,0.027399,0.012431,0.022590,0.032857,0.016816,0.051654,0.037196,0.053608
2.33000,0.046889,0.032026,0.009997,-0.026012,0.001106,0.029387,0.014119,0.022483,0.030702,0.043172,0.042745,0.028503
2.33200,0.024741,0.031607,0.030431,-0.034636,0.001575,0.023867,0.016174,0.035478,0.041576,0.051806,0.022014,0.031326
2.33400,0.021215,0.036530,0.010888,-0.003971,0.004154,0.018625,0.008025,0.018197,0.020977,0.018608,0.037281,0.025286
